File;Time;Language;Order;Trial;Part;Words;Metaphor;Gesture;Dimension;Handshape;N Hands;Comment;Speech;Grammar;General comments
bi6_1t_AG_PC.eaf;00:00:24.848;;;1;1;yuksek;Height;1;vert;flat H;1;;Biri daha yuksek;;
bi6_1t_AG_PC.eaf;00:00:25.201;;;1;2;;Height;;;;;;Biri daha asarda;;
bi6_1t_AG_PC.eaf;00:00:25.907;;;1;2;asagda;Height;1;vert;flat H;1;;Biri daha asarda;asagda = down + locative;
bi6_1t_AG_PC.eaf;00:00:43.880;;;2;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:00:44.088;;;2;1;;Height;;;;;;Biri asagda basladi;;
bi6_1t_AG_PC.eaf;00:00:45.278;;;2;1;asagda;Height;;;;;;Biri asagda basladi;asagda = down + locative;
bi6_1t_AG_PC.eaf;00:00:46.124;;;2;2;;Height;;;;;;Ikincisi daha yuksek;;
bi6_1t_AG_PC.eaf;00:00:46.951;;;2;2;yuksek;Height;;;;;;Ikincisi daha yuksek;;
bi6_1t_AG_PC.eaf;00:02:42.320;;;3;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:02:42.629;;;3;1;;Height;;;;;;Ikiside cok yuksekti;;
bi6_1t_AG_PC.eaf;00:02:43.509;;;3;1;yuksekti;Height;1;vert;flat H;1;;Ikiside cok yuksekti;yuksekti = high + past tense;
bi6_1t_AG_PC.eaf;00:02:44.456;;;3;2;;Height;;;;;;Ama ikincisi tam yuksekti;;
bi6_1t_AG_PC.eaf;00:02:46.845;;;3;2;yuksekti;Height;1;vert;open;1;;Ama ikincisi tam yuksekti;yuksekti = high + past tense;
bi6_1t_AG_PC.eaf;00:03:01.340;;;4;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:03:01.530;;;4;1;;Height;;;;;;Birincisi yuksekti;;
bi6_1t_AG_PC.eaf;00:03:02.033;;;4;1;yuksekti;Height;1;vert;other;1;;Birincisi yuksekti;yuksekti = high + past tense;
bi6_1t_AG_PC.eaf;00:03:05.207;;;4;2;;Height;;;;;;Eh... Ikincisi baya... eh... daha asardaydi;;
bi6_1t_AG_PC.eaf;00:03:07.169;;;4;2;asardaydi;Height;1;vert;flat H;1;;Eh... Ikincisi baya... eh... daha asardaydi;asardaydi = down + locative + past tense;
bi6_1t_AG_PC.eaf;00:03:52.340;;;5;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:03:52.516;;;5;1;;Height;;;;;;Kadin sesi yuksekti;;
bi6_1t_AG_PC.eaf;00:03:53.367;;;5;1;yuksekti;Height;1;vert;flat H;1;;Kadin sesi yuksekti;yuksekti = high + past tense;
bi6_1t_AG_PC.eaf;00:03:55.077;;;5;2;;Height;;;;;;Erkek sesi asardaydi;;
bi6_1t_AG_PC.eaf;00:03:56.402;;;5;2;asardaydi;Height;1;vert;flat H;1;gesture starts earlier;Erkek sesi asardaydi;asardaydi = down + locative + past tense;
bi6_1t_AG_PC.eaf;00:04:14.660;;;6;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:04:14.847;;;6;1;;Height;;;;;;Erkek sesiyle basladi ama cok asarda yani;;
bi6_1t_AG_PC.eaf;00:04:17.274;;;6;1;asagda;Height;1;vert;flat H;1;;Erkek sesiyle basladi ama cok asarda yani;asagda = down + locative;
bi6_1t_AG_PC.eaf;00:04:20.588;;;6;2;;Height;;;;;;Kadin sesi, böyle orta ton, yuksekti ama o kadarda yuksek eskisi gibi degildi;;
bi6_1t_AG_PC.eaf;00:04:22.466;;;6;2;yuksekti;Height;1;vert;flat H;1;;Kadin sesi, böyle orta ton, yuksekti ama o kadarda yuksek eskisi gibi degildi;yuksekti = high + past tense;
bi6_1t_AG_PC.eaf;00:04:52.620;;;7;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:04:52.768;;;7;1;;;;;;;;Böyle bence ortada, cok yuksek degil, asarda da degil;;
bi6_1t_AG_PC.eaf;00:04:53.349;;;7;1;orta;;;;;;;Böyle bence ortada, cok yuksek degil, asarda da degil;ortada = middle + locative;
bi6_1t_AG_PC.eaf;00:05:00.294;;;7;2;;;;;;;;O da bence ortadaydi;;
bi6_1t_AG_PC.eaf;00:05:00.909;;;7;2;orta;;;;;;;O da bence ortadaydi;ortadaydi = middle + locative + past tense;
bi6_1t_AG_PC.eaf;00:05:19.180;;;8;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:05:19.200;;;8;1;;;;;;;;Erkek sesiylen basladi, bence ortada;;
bi6_1t_AG_PC.eaf;00:05:21.204;;;8;1;orta;;;;;;;Erkek sesiylen basladi, bence ortada;ortada = middle + locative;
bi6_1t_AG_PC.eaf;00:05:22.068;;;8;2;;Height;;;;;;Ondan sonra kadin sesi, cok yuksekte;;
bi6_1t_AG_PC.eaf;00:05:23.555;;;8;2;yuksekte;Height;1;vert;flat H;1;;Ondan sonra kadin sesi, cok yuksekte;yuksekte = high + locative;
bi6_1t_AG_PC.eaf;00:05:42.864;;;9;1;;;;;;;;Asagi yukari ortada ikiside;;
bi6_1t_AG_PC.eaf;00:05:43.417;;;9;1;;;;;;;;Asagi yukari ortada ikiside;ortada = middle + locative;
bi6_1t_AG_PC.eaf;00:05:57.133;;;10;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:05:57.388;;;10;1;;Height;;;;;;Ilk yuksekteydi;;
bi6_1t_AG_PC.eaf;00:05:57.662;;;10;1;yuksekteydi;Height;1;vert;flat H;1;;Ilk yuksekteydi;yuksekteydi = high + locative + past tense;
bi6_1t_AG_PC.eaf;00:05:59.293;;;10;2;;;;;;;;Ikincisi ortada benceydi;;
bi6_1t_AG_PC.eaf;00:06:00.257;;;10;2;orta ;;;;;;;Ikincisi ortada benceydi;ortada = middle + locative;
bi6_1t_AG_PC.eaf;00:06:17.973;;;11;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:06:18.054;;;11;1;;;;;;;;Biri ortada;;
bi6_1t_AG_PC.eaf;00:06:18.768;;;11;1;orta;;;;;;;Biri ortada;ortada = middle + locative;
bi6_1t_AG_PC.eaf;00:06:19.400;;;11;2;;Height;;;;;;Öburusu baya asagdaydi;;
bi6_1t_AG_PC.eaf;00:06:20.211;;;11;2;asagdaydi;Height;1;vert;flat H;1;;Öburusu baya asagdaydi;asagdaydi = down + locative + past tense;
bi6_1t_AG_PC.eaf;00:06:40.236;;;12;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:06:40.236;;;12;1;;;;;;;;Birincisi kadin sesi, bence ortada;;
bi6_1t_AG_PC.eaf;00:06:41.919;;;12;1;orta;;;;;;;Birincisi kadin sesi, bence ortada;ortada = middle + locative;
bi6_1t_AG_PC.eaf;00:06:58.050;;;12;2;;Height;;;;;;Ikincisi erkek sesi, bence biraz yuksekteydi;;
bi6_1t_AG_PC.eaf;00:07:01.374;;;12;2;yuksekteydi;Height;1;vert;flat H;1;;Ikincisi erkek sesi, bence biraz yuksekteydi;yuksekteydi = high + locative + past tense;
bi6_1t_AG_PC.eaf;00:07:24.451;;;13;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:07:24.740;;;13;1;;Height;;;;;;Birincisi kadin sesi, yuksek tonda;;
bi6_1t_AG_PC.eaf;00:07:26.443;;;13;1;yuksek;Height;0;;;;;Birincisi kadin sesi, yuksek tonda;;
bi6_1t_AG_PC.eaf;00:07:27.759;;;13;2;;;;;;;;Ikincisi erkek sesi, orta ;;
bi6_1t_AG_PC.eaf;00:07:29.647;;;13;2;orta;;;;;;;Ikincisi erkek sesi, orta ;;
bi6_1t_AG_PC.eaf;00:08:19.331;;;14;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:08:19.562;;;14;1;;Height;;;;;;Zannediyorum kadin sesi asag.. alcak tonda yani;;
bi6_1t_AG_PC.eaf;00:08:21.912;;;14;1;alcak;Height;1;vert;flat H;1;;Zannediyorum kadin sesi asag.. alcak tonda yani;;
bi6_1t_AG_PC.eaf;00:08:23.622;;;14;2;;Height;;;;;;Ikincisi gene kadin sesi, yuksek tondaydi;;
bi6_1t_AG_PC.eaf;00:08:25.375;;;14;2;yuksek;Height;1;vert;flat H;1;;Ikincisi gene kadin sesi, yuksek tondaydi;;
bi6_1t_AG_PC.eaf;00:08:55.151;;;15;;;;;;;;;;;
bi6_1t_AG_PC.eaf;00:08:55.362;;;15;1;;;;;;;;Birincisi kadin sesiydi, orta tonda;;
bi6_1t_AG_PC.eaf;00:08:57.758;;;15;1;orta;;;;;;;Birincisi kadin sesiydi, orta tonda;;
bi6_1t_AG_PC.eaf;00:08:58.769;;;15;2;;Height;;;;;;Ikincisi erkek sesi, cok asagda ton... alcak tonda yani;;
bi6_1t_AG_PC.eaf;00:09:00.813;;;15;2;asagda;Height;1;vert;flat H;1;;Ikincisi erkek sesi, cok asagda ton... alcak tonda yani;asagda = down + locative;
bi6_2s_PC.eaf;00:00:46.600;;;1;;;;;;;;;;;
bi6_2s_PC.eaf;00:00:57.920;;;1;1;;Height;;;;;;den andra var ganska låg;;
bi6_2s_PC.eaf;00:00:59.040;;;1;1;låg;Height;1;vert;flat H;1;;den andra var ganska låg;;
bi6_2s_PC.eaf;00:01:12.000;;;2;;;;;;;;;;;
bi6_2s_PC.eaf;00:01:17.460;;;2;1;;Height;;;;;;den andra var . hög;;
bi6_2s_PC.eaf;00:01:19.260;;;2;1;hög;Height;1;vert;flat H;1;gesture earlier;den andra var . hög;;
bi6_2s_PC.eaf;00:01:31.000;;;3;;;;;;;;;;;
bi6_2s_PC.eaf;00:01:38.300;;;3;1;;Height;;;;;;och den andra var en mannlig, kanske något högre;;
bi6_2s_PC.eaf;00:01:41.530;;;3;1;högre;Height;1;vert;flat H;1;gesture earlier;och den andra var en mannlig, kanske något högre;;
bi6_2s_PC.eaf;00:01:54.400;;;4;;;;;;;;;;;
bi6_2s_PC.eaf;00:02:00.140;;;4;1;;Height;;;;;;och den andra en ganska hög kvinlig röst;;
bi6_2s_PC.eaf;00:02:01.350;;;4;1;hög;Height;0;;;;;och den andra en ganska hög kvinlig röst;;
bi6_2s_PC.eaf;00:02:16.600;;;5;;;;;;;;;;;
bi6_2s_PC.eaf;00:02:24.000;;;5;1;;Height;;;;;;kvinlig i så fall låg;;
bi6_2s_PC.eaf;00:02:25.040;;;5;1;låg;Height;1;none;open;1;;kvinlig i så fall låg;;
bi6_2s_PC.eaf;00:02:25.880;;;5;2;;Height;;;;;;den andra en kvinlig ganska hög;;
bi6_2s_PC.eaf;00:02:27.280;;;5;2;hög;Height;0;;;;;den andra en kvinlig ganska hög;;
bi6_2s_PC.eaf;00:02:38.100;;;6;;;;;;;;;;;
bi6_2s_PC.eaf;00:02:40.760;;;6;1;;Height;;;;;;denna första är jätte hög;;
bi6_2s_PC.eaf;00:02:41.870;;;6;1;hög;Height;0;;;;;denna första är jätte hög;;
bi6_2s_PC.eaf;00:02:58.000;;;7;;;;;;;;;;;
bi6_2s_PC.eaf;00:02:58.800;;;7;1;;Height;;;;;;den första . kvinnlig röst ganska hög;;
bi6_2s_PC.eaf;00:03:00.820;;;7;1;hög;Height;0;;;;;den första . kvinnlig röst ganska hög;;
bi6_2s_PC.eaf;00:03:02.340;;;7;2;;Height;;;;;;och den andra var en manlig eh väldigt låg;;
bi6_2s_PC.eaf;00:03:04.880;;;7;2;låg;Height;0;;;;;och den andra var en manlig eh väldigt låg;;
bi6_2s_PC.eaf;00:03:16.900;;;8;;;;;;;;;;;
bi6_2s_PC.eaf;00:03:36.600;;;9;;;;;;;;;;;
bi6_2s_PC.eaf;00:03:38.280;;;9;1;;Height;;;;;;den första är . hög;;
bi6_2s_PC.eaf;00:03:39.440;;;9;1;hög;Height;0;;;;;den första är . hög;;
bi6_2s_PC.eaf;00:03:40.040;;;9;2;;Height;;;;;;den andra var eh . låg;;
bi6_2s_PC.eaf;00:03:42.210;;;9;2;låg;Height;0;;;;;den andra var eh . låg;;
bi6_2s_PC.eaf;00:04:34.000;;;10;;;;;;;;;;;
bi6_2s_PC.eaf;00:04:44.340;;;10;1;;Height;;;;;;något högre än mitten;;
bi6_2s_PC.eaf;00:04:45.400;;;10;1;högre;Height;1;vert;flat H;1;;något högre än mitten;;
bi6_2s_PC.eaf;00:05:04.800;;;11;;;;;;;;;;;
bi6_2s_PC.eaf;00:05:07.380;;;11;1;;Height;;;;;;den första ligger ovanför mitten;;
bi6_2s_PC.eaf;00:05:08.720;;;11;1;ovanför;Height;0;;;;;den första ligger ovanför mitten;;
bi6_2s_PC.eaf;00:05:10.100;;;11;2;;Height;;;;;;den andra lägre ner;;
bi6_2s_PC.eaf;00:05:10.650;;;11;2;lägre ner;Height;1;vert;flat H;1;;den andra lägre ner;;
bi6_2s_PC.eaf;00:05:38.600;;;12;;;;;;;;;;;
bi6_2s_PC.eaf;00:05:45.800;;;12;1;;Height;;;;;;den andra kanske något lägre;;
bi6_2s_PC.eaf;00:05:47.060;;;12;1;lägre;Height;1;vert;flat H;1;;den andra kanske något lägre;;
bi6_2s_PC.eaf;00:06:05.300;;;13;;;;;;;;;;;
bi6_2s_PC.eaf;00:06:05.610;;;13;1;;Height;;;;;;jag tror den första är en kvinnlig röst ganska lågt  ;;
bi6_2s_PC.eaf;00:06:08.085;;;13;1;lågt;Height;1;vert;flat H;1;;jag tror den första är en kvinnlig röst ganska lågt  ;;
bi6_2s_PC.eaf;00:06:09.060;;;13;2;;Height;;;;;;den andra var en kvinnlig hög;;
bi6_2s_PC.eaf;00:06:09.840;;;13;2;hög;Height;1;vert;flat H;1;;den andra var en kvinnlig hög;;
bi6_2s_PC.eaf;00:07:04.900;;;14;;;;;;;;;;;
bi6_2s_PC.eaf;00:07:10.340;;;14;1;;Height;;;;;;och den andra är jättehög;;
bi6_2s_PC.eaf;00:07:11.440;;;14;1;hög;Height;0;;;;;och den andra är jättehög;;
bi6_2s_PC.eaf;00:07:23.800;;;15;;;;;;;;;;;
bi6_2s_PC.eaf;00:07:31.340;;;15;1;;Height;;;;;;den kvinnliga röst den ligger under .. altså eh . den är låg;;
bi6_2s_PC.eaf;00:07:34.030;;;15;1;under;Height;1;none;other;1;;den kvinnliga röst den ligger under .. altså eh . den är låg;;
bi6_2s_PC.eaf;00:07:39.570;;;15;2;;Height;;;;;;den manliga är verkligen . låg;;
bi6_2s_PC.eaf;00:07:41.830;;;15;2;låg;Height;1;vert;flat H;1;gesture earlier;den manliga är verkligen . låg;;
bi7_1s_PC.eaf;00:00:34.700;;;1;;;;;;;;is length used for pitch by this particiopant?;;;
bi7_1s_PC.eaf;00:00:40.200;;;1;1;;;;;;;is length used for pitch by this particiopant?;ehh.. lite lite mjukare i sitt intro;;
bi7_1s_PC.eaf;00:00:47.200;;;1;1;mjukare;Other;0;;;;is length used for pitch by this particiopant?;ehh.. lite lite mjukare i sitt intro;softness;
bi7_1s_PC.eaf;00:01:12.600;;;2;;;;;;;;;;;
bi7_1s_PC.eaf;00:01:13.400;;;2;1;;Height;;;;;;första introt är mycket djupare;;
bi7_1s_PC.eaf;00:01:16.000;;;2;1;djupare;Height;1;vert;open;2;;första introt är mycket djupare;;
bi7_1s_PC.eaf;00:01:24.200;;;2;2;djupare;Height;1;vert;open;2;;lite djupare så;;
bi7_1s_PC.eaf;00:01:24.200;;;2;2;;Height;;;;;;lite djupare så;;
bi7_1s_PC.eaf;00:01:54.050;;;3;;;;;;;;;;;
bi7_1s_PC.eaf;00:02:20.200;;;3;1;;Height;;;;;;den börjar djup;;
bi7_1s_PC.eaf;00:02:21.540;;;3;1;djup;Height;1;vert;flat H;1;;den börjar djup;;
bi7_1s_PC.eaf;00:04:07.850;;;4;;;;;;;;;;;
bi7_1s_PC.eaf;00:05:12.950;;;5;;;;;;;;;;;
bi7_1s_PC.eaf;00:05:22.080;;;5;1;;Height;;;;;;stikker upp och ner;;
bi7_1s_PC.eaf;00:05:22.550;;;5;1;upp och ner;Height;1;vert;open;1;;stikker upp och ner;;
bi7_1s_PC.eaf;00:05:54.400;;;5;2;;Other;;;;;;mycket mjukare liksom;softness;
bi7_1s_PC.eaf;00:05:55.570;;;5;2;mjukare;Other;1;none;narrow grip;1;;mycket mjukare liksom;softness;
bi7_1s_PC.eaf;00:06:30.500;;;6;;;;;;;;length;;;
bi7_1s_PC.eaf;00:06:49.120;;;6;1;;Height;;;;;length;det stiger;;
bi7_1s_PC.eaf;00:06:49.330;;;6;1;stiger;Height;1;vert;flat H;1;length;det stiger;;
bi7_1s_PC.eaf;00:08:26.600;;;7;;;;;;;;;;;
bi7_1s_PC.eaf;00:08:37.080;;;7;1;;Height;;;;;;djup ton;;
bi7_1s_PC.eaf;00:08:37.420;;;7;1;djup;Height;1;none;open;2;;djup ton;;
bi7_1s_PC.eaf;00:08:52.500;;;7;2;;Height;;;;;;lite djupare;;
bi7_1s_PC.eaf;00:08:52.980;;;7;2;djupare;Height;1;none;open;2;;lite djupare;;
bi7_1s_PC.eaf;00:09:47.200;;;8;;;;;;;;;;;
bi7_1s_PC.eaf;00:09:59.325;;;8;1;;Brightness;;;;;;men det är ljusare skala på den;;
bi7_1s_PC.eaf;00:09:59.782;;;8;1;ljusare;Brightness;1;none;other;1;;men det är ljusare skala på den;;
bi7_1s_PC.eaf;00:10:04.325;;;8;2;;Brightness;;;;;;medans den andra är mörkare;;
bi7_1s_PC.eaf;00:10:05.105;;;8;2;mörkare;Brightness;1;none;open;1;;medans den andra är mörkare;;
bi7_1s_PC.eaf;00:10:59.650;;;9;;;;;;;;;;;
bi7_1s_PC.eaf;00:11:02.050;;;9;1;;Brightness;;;;;;så mycket mörkare;;
bi7_1s_PC.eaf;00:11:02.930;;;9;1;mörkare;Brightness;0;;;;;så mycket mörkare;;
bi7_1s_PC.eaf;00:11:39.750;;;9;2;;Other;;;;;;mycket mjukare;softness;
bi7_1s_PC.eaf;00:11:40.210;;;9;2;mjukare;Other;1;size;open;2;;mycket mjukare;softness;
bi7_1s_PC.eaf;00:12:04.850;;;10;;;;;;;;length;;;
bi7_1s_PC.eaf;00:13:35.375;;;10;1;;Brightness;;;;;length;samma bas och samma mörk;;
bi7_1s_PC.eaf;00:13:36.755;;;10;1;mörk;Brightness;1;none;open;2;length;samma bas och samma mörk;;
bi7_1s_PC.eaf;00:14:15.350;;;11;;;;;;;;length;;;
bi7_1s_PC.eaf;00:14:15.800;;;11;1;;Brightness;;;;;length;första är väldigt kort och väldigt mörk;;
bi7_1s_PC.eaf;00:14:17.540;;;11;1;mörk;Brightness;0;;;;length;första är väldigt kort och väldigt mörk;;
bi7_1s_PC.eaf;00:14:19.400;;;11;2;;Other;;;;;length;nummer två är mer eh.. extended altså lite mer utdragen, och mycket mjukare;softness;
bi7_1s_PC.eaf;00:14:25.760;;;11;2;mjukare;Other;0;;;;length;nummer två är mer eh.. extended altså lite mer utdragen, och mycket mjukare;softness;
bi7_1s_PC.eaf;00:15:36.300;;;12;;;;;;;;;;;
bi7_1s_PC.eaf;00:17:46.550;;;13;;;;;;;;;;;
bi7_1s_PC.eaf;00:18:01.340;;;13;1;;Brightness;;;;;;den är ljus;;
bi7_1s_PC.eaf;00:18:01.820;;;13;1;ljus;Brightness;0;;;;;den är ljus;;
bi7_1s_PC.eaf;00:18:21.850;;;13;2;mjukare;Other;0;;;;;mjukare;softness;
bi7_1s_PC.eaf;00:19:21.450;;;14;;;;;;;;;;;
bi7_1s_PC.eaf;00:19:41.350;;;14;1;;Height;;;;;;mer djupt;;
bi7_1s_PC.eaf;00:19:42.250;;;14;1;djupt;Height;0;;;;;mer djupt;;
bi7_1s_PC.eaf;00:21:10.000;;;15;;;;;;;;;;;
bi7_1s_PC.eaf;00:23:26.200;;;15;1;;Other;;;;;;kan man uppleva det väldigt kanske mjukt;softness;
bi7_1s_PC.eaf;00:23:28.800;;;15;1;mjukt;Other;0;;;;;kan man uppleva det väldigt kanske mjukt;softness;
bi7_2t_AG_PC.eaf;00:00:47.080;;;1;;;;;;;;;;;
bi7_2t_AG_PC.eaf;00:00:47.205;;;1;1;;Height;;;;;;Birincisi yukseliyor;;
bi7_2t_AG_PC.eaf;00:00:47.721;;;1;1;yukseliyor;Height;0;;;;;Birincisi yukseliyor;yukseliyor = getting higher / ascending;
bi7_2t_AG_PC.eaf;00:00:48.931;;;1;2;;Height;;;;;;Ikincisi biraz daha batiyor gibi yani;;
bi7_2t_AG_PC.eaf;00:00:50.996;;;1;2;batiyor;Height;0;;;;;Ikincisi biraz daha batiyor gibi yani;batiyor = sinks / falls;
bi7_2t_AG_PC.eaf;00:02:13.010;;;2;;;;;;;;;;;
bi7_2t_AG_PC.eaf;00:02:13.098;;;2;;;;;;;;;Ses ortalarda yani bulunuyor;;
bi7_2t_AG_PC.eaf;00:02:16.952;;;2;;orta;;;;;;;Ses ortalarda yani bulunuyor;ortalarda = in the middles;
bi7_2t_AG_PC.eaf;00:02:19.911;;;2;2;;Height;;;;;;Ikinici sekvens (swe) te biraz daha eh... ses biraz daha sey oluyor yani, biraz daha... yukari dogru yani veriyor kendini;;
bi7_2t_AG_PC.eaf;00:02:32.178;;;2;2;yukari;Height;1;vert;flat H;1;;Ikinici sekvens (swe) te biraz daha eh... ses biraz daha sey oluyor yani, biraz daha... yukari dogru yani veriyor kendini;;
bi7_2t_AG_PC.eaf;00:03:20.576;;;3;1;;Thickness;;;;;;Birincisi cok... ehm... Nasil diyeyim... daha kalin ikincisinden;;
bi7_2t_AG_PC.eaf;00:03:31.293;;;3;1;kalin;Thickness;0;;;;;Birincisi cok... ehm... Nasil diyeyim... daha kalin ikincisinden;;
bi7_2t_AG_PC.eaf;00:04:40.410;;;4;;;;;;;;;;;
bi7_2t_AG_PC.eaf;00:04:40.544;;;4;1;;;;;;;;Birincisi cok eh... cok, cok, cok, cok, cok böyle eh... yani ince, cok ince;;
bi7_2t_AG_PC.eaf;00:04:50.342;;;4;1;ince;Thickness;0;;;;;Birincisi cok eh... cok, cok, cok, cok, cok böyle eh... yani ince, cok ince;;
bi7_2t_AG_PC.eaf;00:05:09.643;;;4;2;;;;;;;;Ikincisi daha kalin;;
bi7_2t_AG_PC.eaf;00:05:10.438;;;4;2;kalin;Thickness;1;none;neutral grip;1;;Ikincisi daha kalin;;
bi7_2t_AG_PC.eaf;00:06:09.366;;;5;;;;;;;;;;;
bi7_2t_AG_PC.eaf;00:06:09.513;;;5;;;;;;;;;Biri eh... daha ortalarda;;
bi7_2t_AG_PC.eaf;00:06:13.190;;;5;;orta;;;;;;;Biri eh... daha ortalarda;ortalarda = in the middles;
bi7_2t_AG_PC.eaf;00:06:14.343;;;5;2;;;;;;;;Digeri biraz daha iniyor;;
bi7_2t_AG_PC.eaf;00:06:16.318;;;5;2;iniyor;Height;1;vert;other;1;gesture coupled with one that starts earlier;Digeri biraz daha iniyor;iniyor = to go down/descend, present tense;
bi7_2t_AG_PC.eaf;00:06:59.658;;;6;;;;;;;;;;;
bi7_2t_AG_PC.eaf;00:06:59.658;;;6;1;;Thickness;;;;;;Biri, birincisi daha kalin;;
bi7_2t_AG_PC.eaf;00:07:00.796;;;6;1;kalin;Thickness;0;;;;;Biri, birincisi daha kalin;;
bi7_2t_AG_PC.eaf;00:07:48.202;;;6;2;;Height;;;;;;Daha yani bir yukselme yapiyor;;
bi7_2t_AG_PC.eaf;00:07:48.950;;;6;2;yukselme;Height;1;vert;other;1;;Daha yani bir yukselme yapiyor;yukselme = a rise / ascention ;
bi7_2t_AG_PC.eaf;00:09:12.817;;;7;1;;;;;;;;Ikincisi biraz daha koyu;;
bi7_2t_AG_PC.eaf;00:09:14.176;;;7;1;koyu;Brightness;1;none;other;1;;Ikincisi biraz daha koyu;;
bi7_2t_AG_PC.eaf;00:11:07.568;;;8;;;;;;;;;;;
bi7_2t_AG_PC.eaf;00:11:07.568;;;8;1;;Thickness;;;;;;Birincisi daha böyle eh... hani ince ama keskin;;
bi7_2t_AG_PC.eaf;00:11:11.992;;;8;1;ince;Thickness;0;;;;;Birincisi daha böyle eh... hani ince ama keskin;;
bi7_2t_AG_PC.eaf;00:11:47.330;;;8;2;;;;;;;;Daha kalin;;
bi7_2t_AG_PC.eaf;00:11:47.869;;;8;2;kalin;Thickness;1;none;wide grip;1;;Daha kalin;;
bi7_2t_AG_PC.eaf;00:12:04.949;;;9;;;;;;;;;;;
bi7_2t_AG_PC.eaf;00:12:04.949;;;9;1;;;;;;;;Birincisi daha kalin, derin, ama yukseliyor;;
bi7_2t_AG_PC.eaf;00:12:08.711;;;9;1;kalin;Thickness;1;none;neutral grip;1;;Birincisi daha kalin, derin, ama yukseliyor;;
bi7_2t_AG_PC.eaf;00:12:12.834;;;9;2;;Thickness;;;;;;Digeri ince;;
bi7_2t_AG_PC.eaf;00:12:13.553;;;9;2;ince;Thickness;0;;;;;Digeri ince;;
bi7_2t_AG_PC.eaf;00:13:28.737;;;;;;;;;;;"After the particiapnt has explained that the two tones are the same as each other, the confederate asks ""What kind of tone is that?"" I included the participant's reply directly after, as well as after a second listening.";;;
bi7_2t_AG_PC.eaf;00:13:37.876;;;10;;;;;;;;;;;
bi7_2t_AG_PC.eaf;00:13:38.104;;;10;1;;;;;;;;Birisi daha ince iniyor;;
bi7_2t_AG_PC.eaf;00:13:39.192;;;10;1;ince;Thickness;1;none;narrow grip;1;;Birisi daha ince iniyor;;
bi7_2t_AG_PC.eaf;00:13:43.308;;;10;;;;;;;;Second listening;;;
bi7_2t_AG_PC.eaf;00:13:56.450;;;10;2;;;;;;;;Birincisi ince;;
bi7_2t_AG_PC.eaf;00:13:56.961;;;10;2;ince;Thickness;0;;;;;Birincisi ince;;
bi7_2t_AG_PC.eaf;00:13:57.772;;;10;3;;;;;;;;Ikincisi ondan ince;;
bi7_2t_AG_PC.eaf;00:13:58.662;;;10;3;ince;Thickness;0;;;;;Ikincisi ondan ince;;
bi7_2t_AG_PC.eaf;00:15:42.214;;;11;1;;;;;;;;Ikincsi kalin;;
bi7_2t_AG_PC.eaf;00:15:45.411;;;11;1;kalin;Thickness;0;;;;;Ikincsi kalin;;
bi7_2t_AG_PC.eaf;00:16:53.923;;;12;1;;;;;;;;Birincisi daha net ama daha kalin;;
bi7_2t_AG_PC.eaf;00:16:55.858;;;12;1;kalin;Thickness;0;;;;;Birincisi daha net ama daha kalin;;
bi7_2t_AG_PC.eaf;00:19:16.764;;;13;;;;;;;;;;;
bi7_2t_AG_PC.eaf;00:19:16.937;;;13;1;;;;;;;;Birincisi daha bir ilerleme var daha ince oldugu icin;;
bi7_2t_AG_PC.eaf;00:19:19.414;;;13;1;ince;Thickness;1;none;other;1;gesture starts slightly earlier;Birincisi daha bir ilerleme var daha ince oldugu icin;;
bi7_2t_AG_PC.eaf;00:19:21.733;;;13;2;;;;;;;;Ikincisi daha böyle kalin;;
